Region,Category,Sales,CustomerID,EmployeeName
South,Electronics,554,5267,Alice
East,Electronics,1481,1268,Ethan
East,Electronics,9135,1898,Ethan
North,Food,1396,2093,Bob
East,Clothing,2040,8770,Ethan
West,Furniture,6041,8426,Diana
East,Electronics,1906,5935,Alice
North,Clothing,1132,8025,Diana
South,Furniture,368,2224,Ethan
East,Electronics,484,2080,Alice
West,Clothing,5453,7038,Bob
West,Furniture,5096,4704,Diana
West,Electronics,1701,5818,Charlie
South,Electronics,9273,7267,Charlie
West,Clothing,5718,4446,Ethan
North,Food,8416,1070,Alice
North,Food,2700,4711,Alice
West,Electronics,2516,5583,Alice
East,Clothing,6250,6772,Alice
West,Food,4120,4433,Diana
North,Food,8183,1320,Bob
North,Food,8484,5112,Ethan
North,Clothing,2307,3443,Alice
East,Clothing,8779,5653,Diana
East,Furniture,3779,4461,Diana
East,Food,5677,6480,Diana
North,Clothing,4442,7714,Diana
South,Furniture,4201,7268,Alice
West,Electronics,652,7470,Bob
West,Furniture,2180,1614,Charlie
North,Food,7213,9877,Charlie
East,Clothing,1403,7497,Bob
South,Food,3778,4482,Charlie
South,Food,6208,3306,Bob
East,Electronics,3150,6000,Diana
West,Clothing,1045,8907,Ethan
West,Clothing,5740,3145,Bob
South,Electronics,7872,5057,Charlie
South,Clothing,5286,6227,Charlie
East,Furniture,103,6025,Diana
West,Food,7608,7055,Bob
South,Electronics,5353,1270,Charlie
West,Electronics,3621,6949,Bob
South,Food,5175,1672,Bob
East,Electronics,8336,8619,Bob
West,Clothing,3825,1925,Diana
South,Clothing,2999,5623,Diana
South,Food,549,2526,Alice
South,Electronics,8658,2532,Ethan
South,Furniture,410,2163,Charlie
East,Food,4872,5829,Bob
West,Clothing,5491,6343,Ethan
West,Clothing,1602,2150,Diana
North,Clothing,8542,7369,Charlie
West,Furniture,5565,3921,Ethan
North,Clothing,354,2065,Charlie
South,Food,613,2913,Charlie
East,Food,450,8765,Alice
East,Food,3844,5850,Bob
South,Clothing,2980,3286,Ethan
North,Furniture,3478,7222,Bob
South,Furniture,9887,8743,Bob
East,Clothing,9999,8495,Charlie
East,Electronics,8395,4149,Charlie
West,Electronics,9234,1960,Ethan
North,Food,4750,3892,Diana
West,Furniture,7058,7326,Charlie
East,Clothing,5448,5072,Ethan
East,Furniture,5407,9405,Charlie
West,Furniture,5639,9916,Alice
West,Electronics,4104,2457,Ethan
East,Furniture,6761,5834,Alice
West,Furniture,3969,5562,Charlie
West,Clothing,6344,4800,Alice
North,Clothing,2367,1243,Diana
East,Furniture,2285,5365,Ethan
South,Furniture,4863,5206,Diana
North,Clothing,2409,3869,Charlie
South,Electronics,4780,7080,Bob
West,Clothing,9879,1438,Diana
West,Clothing,9397,2701,Alice
South,Clothing,6749,1377,Ethan
West,Clothing,4666,2778,Bob
West,Clothing,7550,1052,Charlie
North,Electronics,8231,9281,Alice
South,Food,4976,5862,Diana
North,Clothing,9262,4523,Charlie
South,Clothing,8878,6546,Alice
North,Electronics,6390,4186,Diana
East,Food,6404,8604,Charlie
East,Furniture,817,4224,Alice
South,Electronics,1392,2508,Charlie
East,Clothing,7427,8098,Ethan
North,Furniture,6800,7154,Ethan
South,Electronics,6555,8455,Bob
East,Furniture,7569,3707,Ethan
East,Electronics,5957,9720,Ethan
South,Electronics,3958,8702,Charlie
East,Furniture,1223,1899,Alice
East,Food,9506,9277,Ethan
South,Furniture,2910,9671,Ethan
East,Furniture,1941,4677,Charlie
East,Food,9124,6284,Ethan
East,Furniture,6544,4403,Charlie
East,Food,7084,3719,Diana
West,Food,6560,1554,Charlie
South,Food,8512,7835,Charlie
West,Clothing,5377,1880,Ethan
West,Electronics,3345,9519,Alice
North,Clothing,4193,1097,Bob
West,Electronics,858,9887,Diana
West,Clothing,4263,5926,Alice
North,Food,4407,5396,Diana
East,Clothing,7836,4577,Ethan
East,Electronics,8738,4084,Alice
West,Clothing,3735,7368,Bob
North,Furniture,4511,6230,Ethan
East,Furniture,222,6375,Charlie
North,Food,4574,2575,Charlie
South,Clothing,5972,9746,Ethan
South,Clothing,3767,1888,Ethan
South,Electronics,5871,1079,Charlie
South,Electronics,6749,9882,Charlie
West,Clothing,5531,4392,Bob
South,Electronics,8155,6972,Diana
South,Furniture,6906,5119,Charlie
North,Furniture,4599,3869,Ethan
East,Food,5178,1941,Alice
North,Furniture,6498,4859,Bob
West,Electronics,400,6097,Charlie
South,Electronics,1626,1432,Diana
East,Electronics,5382,2664,Ethan
East,Electronics,8107,7836,Diana
South,Clothing,1499,5478,Bob
South,Clothing,6398,1740,Bob
West,Clothing,7731,6535,Bob
West,Clothing,4440,1899,Charlie
South,Furniture,9344,9179,Bob
South,Electronics,4394,3768,Alice
South,Furniture,6195,6139,Alice
South,Electronics,9408,5963,Charlie
East,Clothing,6683,2611,Diana
West,Furniture,3388,2080,Charlie
South,Electronics,7879,8694,Alice
South,Clothing,5331,8315,Alice
East,Food,1571,4792,Bob
North,Electronics,1214,9301,Charlie
South,Food,5178,1988,Bob
East,Electronics,1409,8182,Bob
East,Clothing,5435,3443,Diana
North,Furniture,5171,3834,Ethan
West,Electronics,3434,1140,Bob
West,Food,1922,7513,Bob
West,Clothing,5337,1160,Alice
South,Electronics,4247,9819,Alice
West,Food,9821,8517,Diana
South,Electronics,2652,7014,Charlie
South,Food,8031,5139,Ethan
East,Electronics,5085,8441,Diana
West,Furniture,7583,7381,Ethan
West,Furniture,6592,8064,Charlie
West,Furniture,6409,2852,Charlie
South,Furniture,2288,2620,Charlie
South,Clothing,1297,3502,Diana
West,Furniture,9105,3746,Ethan
South,Electronics,6068,8736,Diana
South,Clothing,2302,5565,Bob
North,Electronics,6653,8029,Bob
North,Food,9377,5495,Alice
West,Furniture,295,8876,Bob
West,Electronics,6827,5702,Diana
North,Electronics,8931,5627,Bob
South,Electronics,8687,9189,Alice
South,Food,9776,9081,Diana
East,Food,6423,7480,Charlie
West,Food,8200,1675,Charlie
West,Electronics,1162,4149,Alice
West,Food,176,8408,Bob
East,Furniture,4987,5632,Alice
East,Food,2960,7019,Ethan
South,Food,2923,2605,Ethan
North,Electronics,3301,3341,Diana
North,Electronics,6145,1970,Alice
North,Electronics,8614,8222,Ethan
South,Electronics,765,6481,Alice
North,Furniture,5748,3616,Charlie
East,Electronics,8841,4517,Alice
East,Clothing,4006,5421,Alice
West,Clothing,6081,4676,Alice
North,Electronics,5682,8001,Diana
East,Electronics,5291,6361,Diana
West,Furniture,7617,2737,Alice
North,Clothing,6563,3329,Charlie
North,Food,9594,7665,Bob
East,Furniture,5231,1467,Alice
West,Food,8650,4130,Ethan
West,Electronics,2910,5433,Bob
East,Clothing,2131,2155,Ethan
East,Food,3691,9938,Diana
East,Clothing,3204,7811,Bob
North,Food,4627,1307,Bob
East,Furniture,3524,2482,Charlie
East,Electronics,7118,1457,Ethan
South,Clothing,4438,6104,Ethan
East,Furniture,7638,5122,Charlie
East,Clothing,8572,3203,Diana
North,Food,4722,2639,Ethan
West,Food,621,6890,Charlie
North,Electronics,5623,9718,Alice
South,Food,6624,3384,Ethan
East,Electronics,5265,3659,Bob
East,Electronics,8146,9278,Bob
East,Furniture,6879,8656,Ethan
East,Electronics,2651,1794,Diana
East,Furniture,2276,3130,Bob
East,Clothing,7579,3637,Bob
South,Food,8337,5096,Charlie
East,Food,9246,2125,Bob
East,Food,2609,7704,Diana
East,Electronics,4640,3775,Alice
South,Furniture,1078,3388,Charlie
East,Furniture,2923,2323,Bob
South,Furniture,6799,5048,Charlie
North,Electronics,8117,4233,Ethan
East,Food,8932,6817,Charlie
West,Food,7266,3555,Diana
South,Furniture,9432,9492,Diana
North,Electronics,487,7238,Ethan
South,Food,2996,6943,Bob
South,Electronics,7653,1152,Bob
North,Clothing,3426,6175,Bob
East,Clothing,9241,2185,Ethan
East,Electronics,1421,3213,Alice
South,Clothing,9872,3550,Ethan
North,Food,5832,8243,Alice
East,Furniture,2942,6314,Bob
South,Electronics,3850,2981,Diana
West,Clothing,1020,9195,Charlie
North,Furniture,9088,7191,Diana
West,Food,6609,8815,Charlie
West,Food,7801,4487,Bob
South,Electronics,9686,4947,Ethan
North,Furniture,543,9004,Charlie
East,Food,445,6270,Charlie
East,Electronics,1815,1077,Alice
South,Clothing,4792,4030,Diana
East,Furniture,1741,2338,Charlie
East,Food,1259,1484,Charlie
West,Clothing,8664,8316,Alice
West,Furniture,421,1650,Charlie
North,Furniture,1839,8976,Bob
West,Furniture,3284,3058,Bob
East,Food,2165,3136,Bob
North,Furniture,7922,1439,Bob
North,Clothing,870,1471,Diana
South,Food,7096,8979,Alice
West,Furniture,8886,7893,Ethan
North,Clothing,5534,6207,Charlie
East,Food,7962,7633,Ethan
North,Furniture,8413,1633,Alice
North,Electronics,8302,3535,Bob
South,Electronics,6197,2384,Diana
East,Furniture,6424,4288,Charlie
East,Electronics,6656,7451,Ethan
West,Food,487,7151,Ethan
East,Furniture,319,9486,Diana
North,Clothing,9452,4974,Ethan
East,Electronics,6556,4661,Diana
East,Furniture,8042,9088,Diana
North,Food,530,8588,Alice
South,Furniture,5931,4393,Charlie
West,Clothing,1533,3775,Charlie
West,Clothing,9489,9628,Diana
South,Furniture,9627,8558,Charlie
North,Furniture,6509,9167,Diana
West,Furniture,4878,7223,Charlie
South,Furniture,4747,4078,Ethan
South,Food,7751,2873,Diana
South,Furniture,541,8358,Alice
West,Food,6018,3957,Alice
West,Furniture,589,9470,Bob
West,Food,3120,2303,Bob
West,Clothing,3868,7070,Ethan
East,Electronics,5404,3972,Bob
South,Furniture,5094,6770,Diana
East,Furniture,1792,7454,Diana
South,Clothing,3643,9495,Ethan
West,Electronics,8848,9579,Diana
West,Clothing,2476,5516,Ethan
East,Clothing,9829,2992,Ethan
North,Furniture,498,1013,Bob
West,Furniture,8259,4104,Alice
North,Clothing,4853,2233,Ethan
South,Furniture,5978,2481,Diana
East,Furniture,3840,6495,Charlie
North,Furniture,7563,1749,Charlie
North,Electronics,5533,4991,Ethan
West,Electronics,5546,4503,Bob
North,Furniture,9665,4247,Diana
North,Clothing,2366,1745,Bob
South,Electronics,7945,4444,Charlie
East,Clothing,3840,6954,Alice
West,Food,6914,3178,Diana
West,Food,1761,8290,Ethan
North,Furniture,6092,5489,Bob
South,Clothing,2814,9153,Alice
North,Clothing,2302,1100,Ethan
North,Food,1753,2083,Charlie
West,Electronics,1126,7607,Diana
North,Clothing,7936,6865,Charlie
North,Clothing,5066,2667,Ethan
South,Electronics,2135,9369,Bob
West,Furniture,752,1928,Diana
East,Food,9375,6155,Alice
South,Clothing,8887,8924,Bob
South,Furniture,8102,3616,Diana
South,Furniture,948,2531,Diana
West,Furniture,7134,9993,Charlie
North,Electronics,6034,5090,Bob
East,Furniture,7428,9790,Alice
West,Clothing,6761,9108,Bob
North,Furniture,3033,7160,Bob
South,Furniture,6691,1455,Ethan
West,Furniture,8780,9545,Charlie
North,Food,6698,3112,Ethan
East,Clothing,8105,5179,Diana
East,Food,3094,4012,Alice
North,Food,2470,8322,Bob
West,Furniture,5064,3285,Ethan
South,Furniture,9721,2293,Charlie
North,Furniture,7035,2977,Charlie
South,Electronics,1328,8001,Ethan
East,Clothing,6192,8276,Charlie
North,Electronics,420,3069,Diana
East,Clothing,3926,1263,Diana
South,Furniture,1036,5850,Bob
South,Clothing,2247,5399,Alice
North,Clothing,7043,5282,Bob
North,Food,9896,7654,Alice
North,Clothing,2132,5982,Diana
East,Clothing,4522,4328,Charlie
South,Food,341,9816,Ethan
South,Electronics,5251,6752,Ethan
East,Clothing,6783,7553,Diana
North,Electronics,5572,5732,Diana
West,Electronics,9041,7112,Alice
North,Furniture,6896,2103,Diana
West,Clothing,4160,8820,Alice
West,Food,9749,9479,Charlie
East,Food,1409,4486,Alice
South,Furniture,9861,8750,Bob
South,Food,7825,3673,Alice
South,Clothing,3172,9614,Charlie
South,Electronics,2565,2910,Diana
East,Electronics,4382,6739,Alice
West,Food,2026,4399,Alice
South,Food,4644,2524,Charlie
West,Food,2829,4853,Charlie
East,Electronics,1077,4789,Ethan
North,Clothing,8262,3776,Charlie
East,Clothing,4949,6230,Ethan
South,Clothing,9590,5753,Diana
North,Clothing,5104,6735,Ethan
East,Clothing,8314,6829,Alice
East,Furniture,1209,5379,Charlie
West,Food,3079,1024,Bob
East,Clothing,2076,9134,Alice
North,Furniture,7100,8074,Ethan
East,Clothing,8006,9975,Charlie
South,Food,9454,4654,Ethan
West,Clothing,8076,9449,Bob
North,Clothing,2382,9526,Charlie
North,Clothing,873,7838,Alice
East,Food,9165,4165,Alice
South,Electronics,3149,9810,Alice
West,Food,9301,5925,Diana
North,Electronics,6032,4547,Diana
West,Furniture,1844,9182,Ethan
East,Furniture,2375,7915,Ethan
South,Clothing,8373,9071,Diana
East,Clothing,772,5257,Diana
West,Clothing,4213,7729,Diana
East,Food,1130,7179,Bob
West,Clothing,1320,7556,Alice
North,Electronics,4930,2258,Charlie
North,Furniture,173,1579,Ethan
East,Furniture,8704,8189,Diana
North,Furniture,8704,7396,Bob
West,Electronics,8551,4865,Diana
North,Clothing,1188,4607,Alice
South,Electronics,5291,7723,Diana
South,Electronics,1087,6421,Diana
East,Food,5951,1207,Bob
East,Food,9446,6156,Diana
East,Furniture,7843,3371,Alice
East,Electronics,2901,7779,Charlie
West,Furniture,165,3207,Ethan
West,Electronics,5820,1694,Bob
South,Furniture,7068,1596,Diana
West,Furniture,1480,9074,Diana
North,Clothing,5678,9015,Charlie
South,Furniture,9169,1196,Charlie
East,Food,1162,9171,Diana
East,Electronics,6879,3430,Charlie
West,Furniture,9436,6154,Diana
South,Electronics,4791,9110,Diana
West,Furniture,6452,6423,Diana
West,Food,2922,4865,Ethan
West,Clothing,1524,8610,Diana
South,Clothing,6023,2550,Charlie
East,Electronics,9183,7086,Alice
North,Furniture,9025,2872,Bob
East,Food,100,6988,Bob
South,Electronics,7343,6255,Bob
East,Clothing,3763,4112,Bob
East,Electronics,6911,2408,Diana
North,Electronics,4945,6634,Alice
East,Furniture,2950,8503,Ethan
East,Food,995,3748,Diana
East,Clothing,7777,9632,Alice
West,Clothing,2772,3282,Charlie
South,Food,4310,4897,Charlie
South,Furniture,3855,2047,Ethan
North,Food,1764,4450,Alice
West,Food,7574,4425,Alice
West,Furniture,9533,9675,Charlie
East,Furniture,7924,3889,Alice
South,Clothing,8328,4377,Bob
North,Clothing,3785,7320,Ethan
West,Furniture,8934,8116,Alice
East,Electronics,2546,7879,Bob
North,Clothing,6952,2279,Ethan
West,Furniture,4088,1937,Bob
North,Furniture,6028,5480,Ethan
West,Electronics,6034,3714,Ethan
North,Food,8326,8113,Ethan
West,Furniture,2026,9403,Bob
West,Electronics,6731,4505,Alice
North,Electronics,1859,8243,Bob
West,Clothing,4705,6588,Bob
West,Furniture,2776,9873,Diana
West,Clothing,3065,3164,Diana
North,Food,7890,4292,Alice
North,Food,9552,4592,Charlie
West,Clothing,1482,3736,Bob
West,Clothing,9876,7772,Bob
North,Furniture,7021,8604,Diana
East,Furniture,2745,9237,Diana
West,Furniture,3599,6603,Charlie
East,Food,7190,3983,Charlie
North,Clothing,4597,2558,Diana
West,Electronics,6183,1336,Charlie
East,Clothing,7110,2874,Charlie
North,Electronics,6537,9013,Bob
East,Furniture,8528,7881,Alice
South,Furniture,5037,1744,Charlie
North,Clothing,6990,4241,Ethan
South,Electronics,3600,2139,Alice
North,Food,8750,1373,Diana
North,Furniture,9964,7809,Diana
West,Furniture,8476,5573,Alice
South,Clothing,4277,2567,Alice
South,Clothing,412,8548,Bob
South,Food,3090,5738,Ethan
North,Clothing,4718,9038,Charlie
South,Food,5737,9440,Alice
South,Electronics,8196,9004,Bob
West,Food,5105,4668,Diana
East,Electronics,1920,3068,Charlie
East,Furniture,4298,2194,Ethan
South,Clothing,5915,8689,Ethan
South,Furniture,6056,9042,Diana
South,Food,3513,3342,Bob
South,Food,5378,5700,Bob
East,Food,5974,6183,Diana
West,Electronics,4905,7525,Ethan
North,Furniture,3372,1161,Charlie
South,Furniture,8321,9503,Ethan
South,Food,3906,1948,Diana
East,Clothing,628,3537,Charlie
South,Furniture,2893,2911,Charlie
West,Clothing,7155,3164,Charlie
West,Furniture,1602,7258,Charlie
South,Food,8033,7960,Bob
East,Food,9092,8039,Alice
South,Furniture,6749,1649,Alice
South,Electronics,853,3180,Diana
East,Electronics,5463,5361,Diana
West,Furniture,3975,9819,Charlie
North,Food,7899,4508,Ethan
South,Furniture,871,6915,Diana
West,Clothing,7458,2667,Alice
South,Food,5462,5846,Ethan
North,Electronics,8135,9787,Diana
East,Electronics,9507,5442,Bob
West,Furniture,6960,7988,Diana
North,Clothing,4486,8702,Bob
South,Food,4861,6558,Ethan
North,Electronics,8942,5346,Diana
West,Furniture,2213,5284,Alice
East,Furniture,9699,4858,Charlie
South,Food,8693,4512,Bob
East,Furniture,2350,9187,Alice
East,Furniture,3443,9039,Ethan
North,Furniture,3101,7942,Bob
North,Electronics,7781,5460,Alice
West,Electronics,3742,5369,Diana
West,Clothing,5699,9725,Alice
East,Food,6749,9515,Alice
West,Food,5395,9824,Bob
East,Food,9811,4082,Alice
South,Food,3129,9959,Alice
East,Furniture,4871,7925,Bob
West,Food,5483,2931,Alice
West,Clothing,3278,8809,Alice
East,Food,8015,8257,Alice
North,Food,3146,6630,Ethan
East,Furniture,8237,8317,Bob
East,Furniture,9470,4812,Alice
North,Furniture,588,6315,Charlie
South,Clothing,3636,1263,Ethan
North,Furniture,208,6146,Bob
West,Food,3593,6352,Charlie
North,Clothing,3619,5044,Alice
West,Electronics,6972,5563,Alice
West,Furniture,3316,7396,Diana
East,Clothing,9144,3286,Diana
East,Electronics,2482,7034,Ethan
South,Furniture,6779,5607,Diana
West,Electronics,4643,8131,Charlie
East,Furniture,4312,7439,Bob
West,Clothing,9296,5159,Charlie
South,Furniture,5983,9093,Charlie
West,Furniture,6985,1740,Alice
South,Clothing,8779,6468,Charlie
South,Clothing,4376,3029,Charlie
South,Food,6573,4173,Alice
East,Food,8260,8032,Charlie
North,Clothing,1391,6497,Diana
North,Furniture,8266,8707,Charlie
East,Electronics,2706,2687,Diana
West,Clothing,2083,5257,Ethan
East,Electronics,1679,6258,Bob
West,Food,1139,9038,Bob
South,Food,2181,1565,Ethan
East,Clothing,1073,3881,Charlie
North,Clothing,1065,8994,Alice
West,Furniture,2714,7857,Bob
East,Food,1888,9813,Bob
East,Food,2221,9003,Alice
West,Clothing,5755,1461,Diana
South,Electronics,4818,1734,Charlie
South,Furniture,9557,5806,Ethan
South,Clothing,7522,6056,Ethan
South,Electronics,2678,4805,Bob
West,Furniture,3739,4805,Bob
North,Electronics,7278,6264,Alice
East,Furniture,4025,4167,Alice
East,Furniture,7744,8425,Bob
South,Furniture,6620,4094,Bob
West,Food,2027,3085,Ethan
North,Clothing,173,7335,Diana
North,Food,3842,8835,Diana
East,Food,5830,1386,Bob
South,Furniture,4501,1605,Bob
East,Clothing,5469,3467,Bob
East,Clothing,2688,6581,Ethan
North,Clothing,6520,3384,Bob
West,Clothing,7436,9308,Diana
North,Furniture,5032,4394,Charlie
East,Clothing,1320,5095,Ethan
South,Electronics,2747,4367,Diana
South,Electronics,8731,9765,Diana
West,Food,2943,5332,Charlie
West,Furniture,3333,7573,Diana
West,Food,8474,6573,Diana
East,Food,8288,5275,Diana
East,Clothing,6419,5155,Charlie
West,Electronics,8088,6696,Charlie
South,Electronics,7579,6879,Ethan
South,Clothing,1048,4058,Alice
South,Clothing,9469,5559,Alice
East,Furniture,492,6096,Alice
North,Electronics,9679,9051,Ethan
South,Food,2505,9900,Charlie
South,Food,2128,3290,Diana
South,Furniture,9599,8789,Diana
West,Electronics,2050,7405,Alice
East,Clothing,6181,8730,Alice
West,Food,5408,7088,Diana
West,Electronics,5235,8447,Alice
North,Electronics,9037,5010,Ethan
West,Electronics,4148,5333,Ethan
North,Clothing,7814,8119,Alice
West,Food,6214,8520,Ethan
South,Clothing,3614,1076,Ethan
East,Electronics,4411,7128,Ethan
West,Electronics,1804,3625,Ethan
North,Food,5512,5114,Charlie
East,Food,1342,2085,Charlie
North,Clothing,9271,3386,Bob
South,Clothing,4044,1969,Alice
West,Clothing,1919,9112,Diana
East,Electronics,3064,1140,Diana
South,Food,9568,7692,Alice
West,Furniture,300,5257,Alice
West,Food,1571,3062,Charlie
North,Food,6225,1572,Ethan
North,Food,324,8082,Bob
South,Furniture,2266,7465,Alice
North,Clothing,5329,6366,Ethan
South,Furniture,6104,1069,Alice
South,Food,2717,9029,Alice
South,Food,6715,7937,Alice
North,Electronics,3447,6716,Ethan
East,Food,7381,7775,Charlie
South,Furniture,7458,7269,Alice
East,Furniture,1636,7359,Alice
West,Furniture,7290,6186,Bob
North,Clothing,1668,6273,Bob
North,Electronics,4802,1233,Diana
East,Clothing,7902,9085,Ethan
West,Furniture,3842,5215,Diana
West,Clothing,8537,9384,Charlie
South,Electronics,7432,5555,Ethan
North,Electronics,4443,3104,Bob
West,Electronics,2119,5571,Alice
West,Electronics,8257,5143,Alice
South,Furniture,1269,1128,Charlie
South,Food,6013,7237,Bob
East,Furniture,7598,7160,Charlie
North,Furniture,8928,4154,Ethan
West,Furniture,224,5524,Ethan
East,Furniture,5788,9957,Charlie
North,Clothing,9801,4681,Ethan
East,Electronics,296,9031,Ethan
North,Food,2361,6086,Alice
North,Food,2608,9371,Bob
West,Food,4693,4278,Bob
North,Furniture,8559,1900,Ethan
South,Electronics,9609,1538,Diana
West,Electronics,1338,6802,Charlie
South,Food,3859,4921,Charlie
East,Food,4634,2251,Ethan
East,Furniture,5017,1619,Charlie
North,Food,9899,2704,Charlie
North,Furniture,5234,9514,Alice
